month,region,cluster,latitude,longitude,trend_line
3,Saudi Arabia,2,24.0,45.0,52.089217
3,Pakistan,1,30.3753,69.3451,36.698686
3,Qatar,1,25.3548,51.1839,36.231527
3,Kuwait,1,29.5,47.75,34.958128
3,Iran,1,32.0,53.0,31.233990
3,Bangladesh,1,23.685,90.3563,29.492063
