month,region,cluster,latitude,longitude,trend_line
3,Indonesia,1,-0.7893,113.9213,8.588670
3,Bolivia,1,-16.2902,-63.5887,7.688560
3,Ghana,1,7.9465,-1.0232,7.288177
3,Nigeria,1,9.082,8.6753,7.123700
3,Oman,1,21.0,57.0,6.888342
3,Argentina,1,-38.4161,-63.6167,6.858511
3,Tajikistan,1,38.861034000000004,71.276093,6.400109
