month,region,cluster,latitude,longitude,trend_line
3,Congo (Kinshasa),1,-4.0383,21.7587,2.320744
3,Iraq,1,33.0,44.0,2.307882
3,Philippines,1,13.0,122.0,1.938150
3,Guinea-Bissau,1,11.8037,-15.1804,1.816092
3,Haiti,1,18.9712,-72.2852,1.781336
3,Mayotte,1,-12.8275,45.1662,1.610564
