month,region,cluster,latitude,longitude,trend_line
3,South Africa,1,-30.5595,22.9375,27.856322
3,Colombia,1,4.5709,-74.2973,20.025725
3,Afghanistan,1,33.0,65.0,11.541872
3,Egypt,1,26.0,30.0,11.256979
3,United Arab Emirates,1,24.0,54.0,10.517515
3,Bahrain,1,26.0275,50.55,8.995348
