month,region,cluster,latitude,longitude,trend_line
3,Belarus,1,53.7098,27.9534,5.662562
3,Sudan,1,12.8628,30.2176,5.232348
3,Dominican Republic,1,18.7357,-70.1627,5.191024
3,Armenia,1,40.0691,45.0382,5.156814
3,Honduras,1,15.2,-86.2419,4.232074
3,Azerbaijan,1,40.1431,47.5769,3.808976
