month,region,cluster,latitude,longitude,trend_line
2,Morocco,0,31.7917,-7.0926,5.460317
2,Egypt,0,26.0,30.0,5.340722
2,Alberta,0,53.9333,-116.5765,5.137657
2,Kuwait,0,29.5,47.75,4.750684
2,Colombia,0,4.5709,-74.2973,4.442529
2,Panama,0,8.538,-80.7821,4.375479
