month,region,cluster,latitude,longitude,trend_line
2,India,0,21.0,78.0,52.359332
2,Peru,0,-9.19,-75.0152,51.525178
2,Saudi Arabia,0,24.0,45.0,28.172687
2,Ireland,0,53.1424,-7.6921,27.774767
2,Japan,0,36.0,138.0,25.507937
2,Singapore,0,1.2833,103.8333,24.186918
